"","Well_Label","Phenotype","Firing_rate_Hz","EB_Dur","EB_Dur_Std","Spikes_per_EB","Spikes_per_EB_Std","EB_ISI","EB_ISI_Std","IEBI","IEBI_Std","IEBI_CV","IEBI_CV_Std","EB_rate_Hz","EB_rate_Std","EB_prop","EB_prop_Std","NB_rate_Hz","NB_prop","NB_dur","NB_dur_Std","Firing_Rate_in_NB_Hz","Firing_Rate_in_NB_Std","INBI","INBI_Std","batch","cell_line_batch","machine","PT_all_path","DIV_range","Syndrome","Gene","Compound_short","Compound","Own_control","Color_general","Cell_line_general","Unique_ID","PT_all_path_Well_Label"
"72","C8","KdVS164_NT",2.952875,0.143125,0.145701464188479,5.093625,5.44157530959556,0.0334065258713993,0.00481573613620161,16.7565555555556,20.4757778308366,0.859888888888889,0.276314333886447,0.096875,0.141507590425914,18.081,25.1298424507596,0.156666666666667,0.784220935160333,1.65446808510638,0.573377212929781,8.61434650196011,1.26771177821662,4.61378260869566,1.79369766947181,"118-2247","KdVS164_NT118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","NT","NT","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_C8_72","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_C8"
"73","D1","WTC",5.080375,0.3014375,0.285834210397099,14.1636875,16.9479324312977,0.0272994872271765,0.00657936454460717,9.57481818181818,17.9907591269417,0.908545454545455,0.238130369183086,0.145,0.121093780615289,38.31025,32.7634334230506,0.136666666666667,0.767222267838082,1.53814634146342,0.534004005648628,17.9782483169371,2.35073886282418,5.7665,2.55341086111128,"118-2247","WTC118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","control","control","NT","NT","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D1_73","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D1"
"74","D2","KdVS164_F_0.3um",4.0949375,0.211375,0.225973117870246,8.3765,9.60214444104371,0.0296944035858056,0.00513775762748176,11.4305555555556,13.1279835000573,1.08933333333333,0.393021945952131,0.106041666666667,0.139008226508495,23.107875,28.7977429135803,0.143333333333333,0.667312200591173,1.52437209302325,0.727232491260883,11.6463624620735,2.26203052841923,5.40366666666667,3.76460060827672,"118-2247","KdVS164_F_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","F_0.3um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D2_74","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D2"
"75","D3","KdVS164_F_1um",1.491,0.0724375,0.125575989610541,2.358,4.15049955226276,0.0366985159676184,0.00561052568898841,38.85675,55.4626063179809,0.7535,0.472247463377694,0.0308333333333333,0.0900822669275969,5.6361875,15.1427283108373,0.166666666666667,0.611469433538979,1.23624,0.609706739811383,4.242557673097,0.629668622537549,4.80208163265306,3.09517126502944,"118-2247","KdVS164_F_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","F_1um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D3_75","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D3"
"76","D4","KdVS164_PH_0.3um",2.69406666666667,0.108133333333333,0.156760448121451,4.11653333333333,6.6997559322994,0.0331866834190711,0.00802045969298132,28.8086,37.3349971447702,0.9268,0.305901454720307,0.0513333333333333,0.107900600936879,9.36953333333333,20.5185119895831,0.156666666666667,0.58707167687469,1.16148936170213,0.293870266580369,8.55748100184688,1.13651811792959,5.18660869565217,1.5115290783142,"118-2247","KdVS164_PH_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","PH_0.3um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D4_76","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D4"
"77","D5","KdVS164_PH_1um",2.55546666666667,0.125466666666667,0.16423061601935,5.4088,7.73543242119386,0.0289021178612024,0.00610284755928462,15.5741428571429,12.4370047228499,0.956,0.313369856027453,0.0691111111111111,0.12261351505472,15.306,26.5111047325995,0.2,0.715485564304462,1.0398,0.534598559985885,8.06442447869458,2.10417381936865,3.91735593220339,2.48488760422092,"118-2247","KdVS164_PH_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","PH_1um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D5_77","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D5"
"78","D6","KdVS164_P_0.3um",1.28707142857143,0.101857142857143,0.106700052009833,3.229,3.42974926197237,0.0385204983805995,0.00833160991950831,16.6504,12.7534039495344,0.8636,0.291086413286502,0.0321428571428571,0.0561226852507593,7.79464285714286,13.0512924358951,0.183333333333333,0.728277153558052,1.00694545454546,0.324544547999756,4.93352137595,0.75519560646105,4.35729629629629,1.43785170765054,"118-2247","KdVS164_P_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","P_0.3um","prednisone","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D6_78","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D6"
"79","D7","KdVS164_P_1um",1.0505,0.0344285714285714,0.0932389108982645,1.37464285714286,3.75751578341826,0.0289068635262868,0.00331175430217721,9.637,7.31289833103127,0.652,0.114551298552221,0.0195238095238095,0.0567172797024841,5.019,13.9163014704118,0.0866666666666667,0.326062258577596,0.943076923076918,0.327462110550447,4.17386197811281,0.566524361613868,10.44928,6.09051182523549,"118-2247","KdVS164_P_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","P_1um","prednisone","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D7_79","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D7"
"80","D8","KdVS164_NT",1.449625,0.0575,0.127878588252034,2.1274375,4.83526145406499,0.0306975978982358,0.00417025329189986,12.8593333333333,15.8580035418502,0.831333333333333,0.180514080706557,0.0325,0.0830394819080391,6.0936875,15.5039094928505,0.173333333333333,0.581324866503103,1.17984615384615,0.54246522919619,3.93466449878437,0.767516049396213,4.50717647058823,2.83136677034879,"118-2247","KdVS164_NT118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","NT","NT","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D8_80","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_D8"
"81","E1","WTC",5.6273125,0.4413125,0.398971965389383,21.5278125,23.1618548025808,0.0256335027010241,0.00574437302483968,15.1855714285714,22.8165456285035,0.939285714285714,0.278839746800209,0.150625,0.118229022882928,49.3125625,34.2500829292792,0.1,0.806114508060033,1.9688,0.551482666123316,22.6000092456388,2.67043464553261,8.04558620689656,3.30527562625528,"118-2247","WTC118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","control","control","NT","NT","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E1_81","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E1"
"82","E2","KdVS164_F_0.3um",3.4971875,0.1646875,0.173092159941845,6.3321875,7.16013710500714,0.0304808564834041,0.00429508052469749,10.1303333333333,9.18404152592964,0.889666666666667,0.298984113290322,0.0966666666666667,0.126725132705629,18.38425,23.9419872010101,0.173333333333333,0.650949027098006,1.27519230769231,0.735365376396261,9.36503868979582,2.19866776797113,4.49219607843137,3.28493278481985,"118-2247","KdVS164_F_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","F_0.3um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E2_82","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E2"
"83","E3","KdVS164_F_1um",2.178375,0.101125,0.126272654733055,3.632625,4.87819508800813,0.0336820199412063,0.00535672199120597,13.2878571428571,11.8350354235292,0.743428571428571,0.137988957460198,0.0554166666666667,0.0902003941848987,10.483125,16.789527981751,0.2,0.646877111690318,1.02496666666667,0.463002799225228,6.42020913173836,1.42100201855837,3.95111864406779,2.60594969838416,"118-2247","KdVS164_F_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","F_1um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E3_83","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E3"
"84","E4","KdVS164_PH_0.3um",2.835,0.169133333333333,0.122025094999036,5.85426666666667,4.45146783924241,0.0347438271428285,0.00522568261477263,38.025,58.9537438995843,0.846625,0.140287396338476,0.086,0.108299994870216,17.3666666666667,19.9677611616707,0.146666666666667,0.713764379214597,1.50968181818182,0.491732001726751,8.75772841818941,1.21020881620634,5.15111627906977,2.05811223268989,"118-2247","KdVS164_PH_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","PH_0.3um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E4_84","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E4"
"85","E5","KdVS164_PH_1um",2.5672,0.137866666666667,0.110391424787737,4.4288,3.67002542225527,0.0377774739072803,0.00489655271835621,25.5773333333333,26.1896422608252,0.959714285714286,0.167452196447936,0.0671111111111111,0.133635768110632,10.4993333333333,18.5465810814156,0.196666666666667,0.680925056511911,1.22627118644068,0.591027213053055,6.71721714381556,1.36410663342192,3.81344827586207,2.31285214045201,"118-2247","KdVS164_PH_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","PH_1um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E5_85","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E5"
"86","E6","KdVS164_P_0.3um",2.8593125,0.143375,0.143136706217052,5.6110625,5.95377486382939,0.0306728703487082,0.00423226688043817,20.9514,22.9611800761391,0.7267,0.271107625205276,0.084375,0.113931225193421,16.996,23.035411192336,0.19,0.750237139730026,1.24308771929824,0.546953911635734,8.63429384865489,1.59295788905721,3.99725,2.05419880643613,"118-2247","KdVS164_P_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","P_0.3um","prednisone","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E6_86","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E6"
"87","E7","KdVS164_P_1um",4.1805,0.166375,0.178685897596872,6.934,8.16816669761336,0.0282514100313092,0.00430700698880292,7.243,8.3590763395246,0.925777777777778,0.214069368300195,0.131875,0.154919184427571,23.5766875,25.9936152486689,0.166666666666667,0.663416595466653,1.32044,0.558304764991527,11.8964554240933,1.9744256034383,4.5945306122449,2.29071592795463,"118-2247","KdVS164_P_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","P_1um","prednisone","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E7_87","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E7"
"88","E8","KdVS164_NT",2.8351875,0.141375,0.260188361256482,6.657125,15.1448316899418,0.029759360704411,0.00609764822792145,13.3248571428571,13.0139022898408,0.658428571428571,0.255242928170307,0.0570833333333333,0.0883081725172327,13.978,23.6713603129746,0.19,0.616540245968039,0.953052631578947,0.360870001378249,9.28307436383147,1.58998157606874,4.29564285714286,1.9611114513651,"118-2247","KdVS164_NT118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","NT","NT","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E8_88","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_E8"
"89","F1","WTC",5.5485625,0.3725,0.308093492303878,16.2950625,15.7162201455216,0.0263806081319123,0.00410243254895556,5.76630769230769,4.83320608541603,1.04107692307692,0.257640402350014,0.17125,0.112578367766143,47.0916875,30.5780745605273,0.103333333333333,0.758485789897595,1.89051612903226,0.403525453221788,20.9509556829378,2.51976793743692,7.9798,2.4511773582055,"118-2247","WTC118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","control","control","NT","NT","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F1_89","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F1"
"90","F2","KdVS164_F_0.3um",4.31413333333333,0.224466666666667,0.134163475265208,7.82613333333333,4.64718515212115,0.0327477159706741,0.00327940413760094,17.6907272727273,26.1305260532233,0.955181818181818,0.268603729751401,0.13,0.139426262015743,21.4572,22.8354287619667,0.126666666666667,0.723855198019802,2.21915789473684,0.810774688811306,10.7881293691482,1.1801968466973,5.64735135135135,2.36028082387829,"118-2247","KdVS164_F_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","F_0.3um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F2_90","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F2"
"91","F3","KdVS164_F_1um",1.3622,0.0546,0.098626858121189,2.12046666666667,3.90361610500291,0.0303238287908446,0.00328826668283789,11.917,4.38961558681395,0.741,0.369199133260088,0.0168888888888889,0.0383481682819664,5.0036,12.521934616618,0.09,0.517545318476634,1.814,0.521804266279697,4.2389713916093,0.515481613060155,9.07907692307692,6.08463113704078,"118-2247","KdVS164_F_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","F_1um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F3_91","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F3"
"92","F4","KdVS164_PH_0.3um",1.46893333333333,0.0527333333333333,0.0933545214045183,1.73086666666667,3.05750315656108,0.0363160322181094,0.00345013089418371,15.8246666666667,10.2259457427337,0.813,0.189834138131159,0.0195555555555556,0.0517605394016855,3.08773333333333,7.24436617030944,0.11,0.442523506217774,1.33733333333333,0.393355649084472,4.3717624506528,0.406265214945959,7.6956875,6.19191827297434,"118-2247","KdVS164_PH_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","PH_0.3um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F4_92","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F4"
"93","F5","KdVS164_PH_1um",2.7775625,0.188375,0.122751171073844,7.0275,4.81652782268167,0.0307975546609763,0.00321693411042662,12.8061666666667,8.8391059794049,0.668416666666667,0.161613713602041,0.0820833333333333,0.0718936972460292,21.1746875,17.7402700607732,0.133333333333333,0.663066626102829,1.2891,0.507578252145701,9.98346633822544,1.98929975874247,6.19415384615384,3.12342380913925,"118-2247","KdVS164_PH_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","PH_1um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F5_93","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F5"
"94","F6","KdVS164_P_0.3um",2.5020625,0.136125,0.136593740705788,5.0175,5.17950024616275,0.0314237298678157,0.00507731621443245,17.07375,32.2316444851063,0.63175,0.263185838741916,0.0814583333333333,0.102776051036546,17.214,21.3890855562676,0.156666666666667,0.766408139437912,1.42991489361702,0.524393141176052,8.22081290868631,1.28145889941495,4.90082608695652,2.14765925607235,"118-2247","KdVS164_P_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","P_0.3um","prednisone","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F6_94","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F6"
"95","F7","KdVS164_P_1um",3.8478125,0.2113125,0.185197450936381,8.15925,7.33103179186486,0.0292496476161614,0.00562290009048996,22.3349,59.3230851307763,0.920222222222222,0.122238269148595,0.154375,0.149228727003091,32.9621875,31.413276469711,0.156666666666667,0.774305555555556,1.39582978723404,0.439344141585621,13.0973719223916,2.21786418552412,4.97426086956522,1.79673524216418,"118-2247","KdVS164_P_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","P_1um","prednisone","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F7_95","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F7"
"96","F8","KdVS164_NT",1.5480625,0.0900625,0.111207594914496,3.2136875,4.05554324710842,0.0334624366934791,0.00397854519499507,37.9718333333333,51.6537209363146,0.671,0.282382010758476,0.0333333333333333,0.0588658235751882,8.312375,14.3271661439612,0.153333333333333,0.640458530006743,1.08726086956522,0.436980418314523,5.77874922922655,0.826219237278119,5.47093333333333,2.5182583664112,"118-2247","KdVS164_NT118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247","DIV14","KdVS","KANSL1","NT","NT","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F8_96","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/118-2247_F8"
"97","A1","WTC",0.679461538461538,0.0195384615384615,0.0704469249206041,0.461538461538462,1.66410058867569,0.0508000000000038,NA,NA,NA,NA,NA,0.000256410256410256,0.000924500327042049,0.0946153846153846,0.341140620678516,0,0,NA,NA,NA,NA,NA,NA,"129-7008","WTC129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control","NT","NT","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A1_97","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A1"
"98","A2","WTC_PH_1um",1.13485714285714,0.0604285714285714,0.101646229856085,1.74278571428571,2.88025148951565,0.0419559040646672,0.0100931050584416,18.2793333333333,4.93023227985592,0.827,0.0395979797464466,0.00928571428571429,0.0225388011659351,2.44428571428571,7.0764085135434,0.0666666666666667,0.0719242902208202,0.509699999999999,0.214152208536486,2.41131706914029,0.391073345052455,12.7658947368421,10.2353232044433,"129-7008","WTC_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control_drug","PH_1um","phloretin","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A2_98","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A2"
"99","A3","WTC_PH_1um",0.718142857142857,0.0234285714285714,0.0604212319861593,0.714285714285714,1.81568259800641,0.0408900000000028,0.0092065302910495,96.427,NA,NA,NA,0.000714285714285714,0.0019297807450728,0.171071428571429,0.488336338112247,0,0,NA,NA,NA,NA,NA,NA,"129-7008","WTC_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control_drug","PH_1um","phloretin","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A3_99","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A3"
"100","A4","WTC_F_1um",1.16116666666667,0.04575,0.0830488629444355,1.48858333333333,2.70129690934267,0.036994684228302,0.00225382000843992,31.8663333333333,19.164926332583,0.947,0.287527389999631,0.00888888888888889,0.0179973810290754,1.51416666666667,2.75789303086559,0.0666666666666667,0.0636144578313253,0.4259,0.190252436183307,2.72656993737653,0.552855264317568,14.9006315789474,16.3225130697537,"129-7008","WTC_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control_drug","F_1um","fasudil","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A4_100","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A4"
"101","A5","IPSI123",0.144230769230769,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","IPSI123129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control","NT","NT","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A5_101","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A5"
"102","A6","IPSI123_PH_1um",0.268769230769231,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","IPSI123_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control_drug","PH_1um","phloretin","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A6_102","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A6"
"103","A7","IPSI123_PH_1um",0.3003,0.0288,0.0910735966128493,0.8,2.5298221281347,0.0411199999999984,NA,NA,NA,NA,NA,0.000333333333333333,0.00105409255338946,0.8889,2.81094861212367,0,0,NA,NA,NA,NA,NA,NA,"129-7008","IPSI123_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control_drug","PH_1um","phloretin","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A7_103","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A7"
"104","A8","IPSI123_F_1um",0.0856153846153846,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","IPSI123_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control_drug","F_1um","fasudil","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A8_104","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_A8"
"105","B1","WTC",0.9576875,0.0295625,0.0647806233889939,1.0375,2.23811676788023,0.0345044444444459,0.0038512931931056,53.676,47.9347686966361,1.0005,0.166170093578839,0.00416666666666667,0.0126783571783075,0.7031875,1.80868184852026,0.0233333333333333,0.0212160979877515,0.425142857142855,0.484745785118837,2.25035692231187,0.599331239778739,25.9563333333333,23.1431550629266,"129-7008","WTC129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control","NT","NT","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B1_105","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B1"
"106","B2","WTC_PH_1um",0.582692307692308,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","WTC_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control_drug","PH_1um","phloretin","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B2_106","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B2"
"107","B3","WTC_PH_1um",0.6683,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","WTC_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control_drug","PH_1um","phloretin","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B3_107","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B3"
"108","B4","WTC_F_1um",0.783571428571429,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0.00333333333333333,0.0012202562538133,0.109999999999999,NA,2.59740259740261,NA,NA,NA,"129-7008","WTC_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control_drug","F_1um","fasudil","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B4_108","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B4"
"109","B5","IPSI123",0.188444444444444,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","IPSI123129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control","NT","NT","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B5_109","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B5"
"110","B6","IPSI123_PH_1um",0.165285714285714,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,"129-7008","IPSI123_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008","DIV14","control","control_drug","PH_1um","phloretin","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B6_110","D:/2025/KdVS_paper/PT_all/Developmental/DIV14/Axion/129-7008_B6"
