"","Well_Label","Phenotype","Firing_rate_Hz","EB_Dur","EB_Dur_Std","Spikes_per_EB","Spikes_per_EB_Std","EB_ISI","EB_ISI_Std","IEBI","IEBI_Std","IEBI_CV","IEBI_CV_Std","EB_rate_Hz","EB_rate_Std","EB_prop","EB_prop_Std","NB_rate_Hz","NB_prop","NB_dur","NB_dur_Std","Firing_Rate_in_NB_Hz","Firing_Rate_in_NB_Std","INBI","INBI_Std","batch","cell_line_batch","machine","PT_all_path","DIV_range","Syndrome","Gene","Compound_short","Compound","Own_control","Color_general","Cell_line_general","Unique_ID","PT_all_path_Well_Label"
"73","D2","KdVS164_F_0.3um",19.7949375,0.761625,0.176035555120739,165.75625,86.3711541673492,0.0062499016426014,0.00384843588388264,7.81625,0.784913540886298,0.6946875,0.0999624721249596,0.117916666666667,0.0108098035066254,95.5818125,5.41768446501824,0.11,0.957959222340347,0.909333333333335,0.399616274276544,184.720647092394,20.6700366017498,8.225625,5.17381442707472,"118-2247","KdVS164_F_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","F_0.3um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D2_73","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D2"
"74","D3","KdVS164_F_1um",17.2283125,0.783,0.315654452421209,164.778125,108.835381593104,0.00745842718133656,0.00459606590859492,18.340375,35.6739484720059,0.169466666666667,0.148164419609079,0.0945833333333333,0.0259022378555585,87.768375,25.2760196203833,0.0966666666666667,0.944359999019343,0.968344827586206,0.0781245689643315,171.743509787132,3.89814634930023,9.22021428571429,0.420923619106478,"118-2247","KdVS164_F_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","F_1um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D3_74","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D3"
"75","D4","KdVS164_PH_0.3um",13.3194375,0.7056875,0.280015408802206,138.8315625,93.6909015233737,0.0083680241160836,0.00549200176498286,21.271875,35.2212685743051,0.2796875,0.361874512089481,0.085625,0.0285376619250447,85.969875,29.1800306119899,0.0933333333333333,0.958955107148444,0.886428571428567,0.0948376501932667,154.75436329294,4.67412361425933,9.79251851851852,0.644970742948274,"118-2247","KdVS164_PH_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","PH_0.3um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D4_75","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D4"
"76","D5","KdVS164_PH_1um",16.180875,0.7955625,0.17723203952258,155.8713125,68.7472660496098,0.00631606597923608,0.00307452924009293,9.3370625,1.23605131871618,0.4539375,0.0745479431864712,0.101041666666667,0.0082299138198089,95.602875,11.5804467321717,0.0966666666666667,0.945527097253155,0.876620689655172,0.222561133462426,172.997720929428,11.9913895455551,9.23628571428571,3.79628191258083,"118-2247","KdVS164_PH_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","PH_1um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D5_76","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D5"
"77","D6","KdVS164_P_0.3um",8.1229375,0.62775,0.257962141925257,75.91825,64.4129056193969,0.0124423174958978,0.0057950160882875,10.0040666666667,3.15964402304768,0.323266666666667,0.229239882676475,0.094375,0.0303978252146067,85.1470625,26.4699867988098,0.0933333333333333,0.900396535531671,0.880142857142856,0.110881890544822,87.9812223703761,4.17271676853746,10.0919259259259,0.681339061979362,"118-2247","KdVS164_P_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","P_0.3um","prednisone","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D6_77","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D6"
"78","D7","KdVS164_P_1um",18.4099375,0.854875,0.129723744935151,174.830125,79.382547979494,0.00588238864654866,0.00268589433883692,8.6555,0.33750417281371,0.2173125,0.103282601793978,0.105208333333333,0.00501386965216377,98.2870625,1.57051645300731,0.103333333333333,0.963683483850524,0.901677419354841,0.104828872325893,190.238554528787,7.5549098206343,8.76633333333333,1.71191943762536,"118-2247","KdVS164_P_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","P_1um","prednisone","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D7_78","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D7"
"79","D8","KdVS164_NT",17.4445,0.7875,0.170945605383701,157.206125,90.5402954732495,0.00671190871851906,0.00347023876285903,8.2320625,0.777668778572643,0.771125,0.092386777553212,0.111041666666667,0.00963932916061417,96.6765,4.10637497881851,0.113333333333333,0.923227715448157,0.760058823529414,0.418561312345648,166.850894280723,27.5910249619471,7.58187878787878,6.41791739856852,"118-2247","KdVS164_NT118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","NT","NT","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D8_79","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_D8"
"80","E1","WTC",10.08025,0.663875,0.103906287907261,107.4185,58.067150486312,0.00840150877364815,0.00458687402829388,9.9763125,0.478946165207184,0.1041875,0.129208471729475,0.0920833333333333,0.00542627353203324,95.8085,5.04403692822855,0.09,0.950697674418605,0.759629629629625,0.0480065285208877,140.190408743996,1.6555301684003,10.1026923076923,0.491920950497599,"118-2247","WTC118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","control","control","NT","NT","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E1_80","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E1"
"81","E2","KdVS164_F_0.3um",18.5305625,0.814625,0.25167859795117,169.3221875,96.875482931592,0.00697612474786382,0.00457805340033973,11.2865,10.7243044281047,0.2184375,0.279219380595259,0.104375,0.0426826142071401,91.939625,19.5678846578605,0.0966666666666667,0.936179067544008,0.947586206896552,0.0539242307325629,189.417371590874,2.99125977004199,9.29007142857143,0.34141990314648,"118-2247","KdVS164_F_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","F_0.3um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E2_81","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E2"
"82","E3","KdVS164_F_1um",15.5916875,0.8703125,0.320630154279558,180.95675,118.586035269757,0.00768790372123238,0.00497813300085408,15.49,13.2076795791943,0.211125,0.309369223851802,0.07875,0.0239095517872391,88.1445,26.0027844226985,0.08,0.942329423159707,1.04916666666667,0.0678794754576543,174.075984137456,3.5926460384268,11.2741739130435,0.537158487884834,"118-2247","KdVS164_F_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","F_1um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E3_82","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E3"
"83","E4","KdVS164_PH_0.3um",13.2327333333333,0.706066666666667,0.241856647821056,135.3324,90.6453473518793,0.00767385488039005,0.004323463294638,10.9478,5.0482512417668,0.2942,0.165782645998566,0.0902222222222222,0.0196180458982979,91.2594666666667,19.2651224862321,0.09,0.919614363935638,0.780962962962961,0.082809086031332,172.573056829012,5.40585838096634,10.1090769230769,2.08348517485634,"118-2247","KdVS164_PH_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","PH_0.3um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E4_83","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E4"
"84","E5","KdVS164_PH_1um",16.4390625,0.90175,0.251553705332811,185.8518125,101.665298671158,0.00674815651545949,0.00408948529772541,10.701875,0.848536691408608,0.238875,0.193172073551018,0.0891666666666667,0.00906764700582363,94.766125,10.409880190633,0.08,0.933313275864324,1.03958333333333,0.0544665167720048,178.924114894035,5.03181433732963,11.3140869565217,0.579102590459302,"118-2247","KdVS164_PH_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","PH_1um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E5_84","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E5"
"85","E6","KdVS164_P_0.3um",16.6748125,0.7559375,0.0925523050316234,169.5883125,64.3550612458919,0.00526251701213272,0.00240756661709899,9.7969375,0.483367281853733,0.0998125,0.124510357668214,0.0954166666666667,0.00484958952062115,96.9463125,2.72410669685189,0.0933333333333333,0.947402883586224,0.768714285714287,0.0525842231957513,218.608411884073,2.7768978528318,9.99614814814815,0.435229356308363,"118-2247","KdVS164_P_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","P_0.3um","prednisone","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E6_85","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E6"
"86","E7","KdVS164_P_1um",18.0753125,0.7011875,0.17252718384842,146.8689375,73.3096610072358,0.00648832629319219,0.00392411570930321,7.63725,0.610595829224755,0.4540625,0.131988114995253,0.11875,0.0100277393043275,94.51975,8.98138165688702,0.116666666666667,0.947439399702618,0.774228571428571,0.166086279086622,187.698851073076,12.2454172658262,7.68423529411765,3.21081263251857,"118-2247","KdVS164_P_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","P_1um","prednisone","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E7_86","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E7"
"87","E8","KdVS164_NT",17.684375,0.99875,0.0676998276708786,184.095875,79.6327803088443,0.0062890272253696,0.00216893709447881,9.636375,0.224557898992665,0.2433125,0.053408761765588,0.0952083333333333,0.00242479476031058,98.87475,1.19703725923632,0.0933333333333333,0.940133377321142,1.01628571428571,0.137846628981977,174.339308858653,10.3222561420802,9.83385185185185,1.97341943967831,"118-2247","KdVS164_NT118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","NT","NT","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E8_87","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_E8"
"88","F1","WTC",16.8256875,0.87525,0.212523096784012,180.1689375,67.4901444898624,0.0057474815353185,0.00254797589655059,12.1861875,6.8948368433077,0.2325625,0.251063861397852,0.085,0.0184189918089796,91.4575,17.5239719508259,0.0833333333333333,0.923458899868737,0.9492,0.0809485433264054,196.821840098743,5.56966912871082,11.1103333333333,0.586749236613621,"118-2247","WTC118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","control","control","NT","NT","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F1_88","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F1"
"89","F2","KdVS164_F_0.3um",19.4073125,0.86375,0.122084943106565,176.8786875,82.9034307940821,0.00622770887240268,0.00328603250977418,8.1949375,0.3569704878091,0.12525,0.131880501465026,0.109791666666667,0.00626202546808642,97.8028125,2.55649093404091,0.106666666666667,0.956093161099121,0.926312500000002,0.0821644446688595,188.083841844711,4.81917519098353,8.37935483870968,0.391936521083631,"118-2247","KdVS164_F_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","F_0.3um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F2_89","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F2"
"90","F3","KdVS164_F_1um",13.9495625,0.7880625,0.213748284593507,148.4988125,97.0496679171504,0.00783313099871249,0.0043694704339144,9.7558125,0.943588343770735,0.17675,0.212652611865769,0.0927083333333333,0.00790862164326353,94.9824375,10.3493572745284,0.09,0.934816386290973,0.90111111111111,0.0546128565684329,160.891034016167,3.36290211394516,9.92146153846154,0.283154548721257,"118-2247","KdVS164_F_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","F_1um","fasudil","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F3_90","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F3"
"91","F4","KdVS164_PH_0.3um",15.201,0.76675,0.180567808131276,140.9865,72.8079921730209,0.0070916034977032,0.00365036674118982,9.2699375,1.8315719102727,0.1466875,0.183297833684235,0.100833333333333,0.0163978318349985,93.6496875,16.7127395229657,0.1,0.936798998015733,0.844866666666667,0.0715130725128618,164.43995194358,4.45163546327068,8.93655172413793,0.459171582169365,"118-2247","KdVS164_PH_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","PH_0.3um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F4_91","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F4"
"92","F5","KdVS164_PH_1um",16.966,0.918625,0.119426895351647,180.346875,107.834062859485,0.00710887513219621,0.00368331061954056,9.7751875,0.510719390500629,0.159625,0.153171309323907,0.0939583333333333,0.00560670894421899,97.196625,4.08520267755061,0.09,0.939135667530426,0.997185185185189,0.0681835966270723,177.855044816496,5.68298127334608,10.1462307692308,0.397816169373977,"118-2247","KdVS164_PH_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","PH_1um","phloretin","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F5_92","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F5"
"93","F6","KdVS164_P_0.3um",16.3989375,0.8359375,0.114455504454788,164.7071875,73.8706258655123,0.00631760738196706,0.00311035536218002,9.603625,0.545508310355275,0.1313125,0.159697513547749,0.0970833333333333,0.00607057261317677,96.83975,5.07544904417333,0.0933333333333333,0.935499936151194,0.898357142857145,0.0630486081061849,182.223844876675,3.73588017061206,9.92874074074074,0.299774863290722,"118-2247","KdVS164_P_0.3um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","P_0.3um","prednisone","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F6_93","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F6"
"94","F7","KdVS164_P_1um",9.04525,0.5781875,0.298173152994475,90.9865625,82.1529055099646,0.0104781440730004,0.00549060014727807,9.94907142857143,4.15970574891811,0.335857142857143,0.250989382902286,0.0870833333333333,0.040274520941124,80.8315,35.4090532585477,0.0933333333333333,0.94342969019924,0.880571428571428,0.0676020099259732,104.063117924897,3.85524636989583,9.74777777777778,0.529338435679086,"118-2247","KdVS164_P_1um118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","P_1um","prednisone","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F7_94","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F7"
"95","F8","KdVS164_NT",16.085375,0.8129375,0.170074285240303,160.612875,91.2195082913555,0.00682831589083171,0.00345961210902877,9.267,0.973187820173133,0.2496875,0.199232098735788,0.099375,0.0118145390656315,95.7871875,4.86369123497439,0.09,0.92854089207291,0.923999999999996,0.0701185808799283,179.878668477308,4.74523437496464,10.1056153846154,0.463093949597538,"118-2247","KdVS164_NT118-2247","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247","DIV30","KdVS","KANSL1","NT","NT","WTC","#8B1A1A","KdVS164","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F8_95","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/118-2247_F8"
"96","A1","WTC",20.478375,0.904625,0.621435958084178,84.29325,74.0503425636911,0.0155433830324407,0.0076969956316641,3.80007142857143,3.3242994048321,0.773071428571429,0.166315485326354,0.213125,0.106161782549438,74.98975,37.4091530003019,0.213333333333333,0.889635493372607,1.2855625,0.739686546117972,66.2429519355694,12.4425441185579,3.35809523809524,1.93700628435277,"129-7008","WTC129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control","NT","NT","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A1_96","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A1"
"97","A2","WTC_PH_1um",11.6119375,0.9455625,0.946421891036621,107.866625,154.92146142519,0.0156920542094031,0.00811334272610023,7.47633333333333,3.58075251952164,0.866916666666667,0.420660834733622,0.102708333333333,0.0789112839886714,66.6171875,42.3236306464348,0.103333333333333,0.821258469778393,1.37509677419355,0.72493325462136,61.0029623578227,12.4942015171503,8.33913333333333,5.73431162770896,"129-7008","WTC_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control_drug","PH_1um","phloretin","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A2_97","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A2"
"98","A3","WTC_PH_1um",16.5949375,0.8113125,0.395433385666916,133.7454375,109.400309376143,0.00840163186344768,0.00411264861878164,6.78586666666667,1.42239244467435,0.699733333333333,0.250469977290312,0.130208333333333,0.0473985270907269,90.8579375,24.9617919134257,0.11,0.948446528983442,1.0649696969697,0.507416032761114,129.06831646063,17.4308831739457,8.12325,3.94455655138785,"129-7008","WTC_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control_drug","PH_1um","phloretin","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A3_98","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A3"
"99","A4","WTC_F_1um",17.864,1.09825,0.70405392785875,125.423375,131.703489696047,0.0149839515174886,0.00776630222537763,5.783,2.25184384766922,0.6766,0.283476328061848,0.151875,0.069899067444635,82.71025,30.3920878420684,0.113333333333333,0.889987888574889,1.66494117647059,0.413191344710931,83.8842827643651,5.31725395922779,6.83218181818182,2.0426893035675,"129-7008","WTC_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control_drug","F_1um","fasudil","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A4_99","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A4"
"100","A5","IPSI123",2.3395625,0.493375,0.327900975905837,33.136125,29.4926106132254,0.0195995221247897,0.00602891090550475,19.9506666666667,10.3888401364615,0.4178,0.234463582307725,0.0510416666666667,0.0245468184556837,66.6204375,27.0362052440026,0.05,0.758836689038031,0.767733333333327,0.028534356901979,46.0512519652526,1.18414357734064,18.0438571428572,1.00358387462463,"129-7008","IPSI123129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control","NT","NT","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A5_100","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A5"
"101","A6","IPSI123_PH_1um",3.1363125,0.4694375,0.346419585425921,31.6614375,33.0770715490731,0.0199389023119114,0.00722546100072282,16.0832307692308,6.46461271273392,0.535230769230769,0.576365936109771,0.0714583333333333,0.105780826870153,56.189125,31.4603125728803,0.05,0.627336215497173,0.788400000000003,0.0269835928985428,49.8518265351825,1.13549873275872,18.7818571428571,0.915603025933671,"129-7008","IPSI123_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control_drug","PH_1um","phloretin","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A6_101","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A6"
"102","A7","IPSI123_PH_1um",1.8855625,0.4093125,0.359169174391864,28.9094375,33.9079390349197,0.0250865191131189,0.0136269726076307,49.9334545454545,62.2095937301694,0.412111111111111,0.300092254333748,0.028125,0.0276209461580639,39.8929375,34.8846624511284,0.0433333333333333,0.688606194690266,0.767846153846155,0.0275010489310464,38.9925970832301,1.16734773748801,21.5636666666667,2.93485100545878,"129-7008","IPSI123_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control_drug","PH_1um","phloretin","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A7_102","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A7"
"103","A8","IPSI123_F_1um",1.1513125,0.2885,0.341253962125961,16.0961875,21.1669954606025,0.0238474762049211,0.00854214364258729,33.1176,31.7821768892916,0.3843,0.303350200996216,0.0252083333333333,0.0280995255001456,33.863,34.1728581889195,0.0366666666666667,0.533876811594203,0.696545454545457,0.0599739337318525,24.0642309903644,1.13570030869008,26.4408,0.931634740061201,"129-7008","IPSI123_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control_drug","F_1um","fasudil","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A8_103","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_A8"
"104","B1","WTC",22.0316875,0.6644375,0.136325575370141,111.0331875,42.3184558370124,0.00659960248744866,0.00181157097125301,4.2945625,0.483493394474009,0.4785,0.15141950556869,0.204375,0.0270176554072278,99.188,0.627896700633683,0.176666666666667,0.957486013886382,0.794226415094338,0.23288711705207,151.361586141811,9.55680225118776,4.79215384615385,1.58356484645438,"129-7008","WTC129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control","NT","NT","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_B1_104","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_B1"
"105","B2","WTC_PH_1um",11.43075,0.6456875,0.512737583142358,98.036625,117.134974731931,0.0131640525478137,0.00739208448783965,12.65525,20.1516739668611,1.0230625,0.475700111239564,0.142916666666667,0.0752169701104252,82.1281875,25.2812267614232,0.0766666666666667,0.96030489376588,1.63443478260869,0.574002837028704,86.1032731892972,7.4874660972139,11.6578181818182,4.79795011423642,"129-7008","WTC_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control_drug","PH_1um","phloretin","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_B2_105","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_B2"
"106","B3","WTC_PH_1um",10.297625,0.675875,0.483375337255291,83.2766875,88.7879220019771,0.0125769598962588,0.00586957831058682,7.6168,2.48782880669643,0.887866666666667,0.29333570886484,0.123333333333333,0.0486407845940619,80.19275,28.2727565817932,0.113333333333333,0.919727210160796,1.02852941176471,0.57125217248014,73.605871679617,12.1757347608539,7.85272727272727,6.20168107891284,"129-7008","WTC_PH_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control_drug","PH_1um","phloretin","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_B3_106","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_B3"
"107","B4","WTC_F_1um",18.96725,0.9215625,0.284400414615263,147.1338125,65.2372792373796,0.0076758586134266,0.00399089172986914,7.62825,2.45182080639403,0.559125,0.247881927538092,0.133958333333333,0.0820949653348689,93.38475,12.7455687175321,0.0966666666666667,0.90314110240719,1.12751724137931,0.26644144635356,158.741209874095,7.74493069702574,9.05678571428572,2.87047433629773,"129-7008","WTC_F_1um129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control_drug","F_1um","fasudil","WTC","#000000","WTC","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_B4_107","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_B4"
"108","B5","IPSI123",0.8232,0.170266666666667,0.14802628466722,8.48373333333333,7.60085440184821,0.0230936562180977,0.00505501722518508,36.7254,20.0709851510416,0.7795,0.555747794517541,0.0215555555555556,0.0245553041716645,25.9276666666667,22.1783443368483,0.02,0.389459459459459,0.743333333333334,0.0895738056948947,21.6244309177311,0.955957138404454,46.2188,9.15452473916588,"129-7008","IPSI123129-7008","axion","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008","DIV30","control","control","NT","NT","IPSI123","#AAAAAA","IPSI123","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_B5_108","D:/2025/KdVS_paper/PT_all/Developmental/DIV30/Axion/129-7008_B5"
