Channel_Label,Well_Label,Timestamp,Maximum_Amplitude,Minimum_Amplitude,Peak_to_peak_Amplitude
11,35,263.9084,8.72093023255814e-06,-5.98837209302326e-06,1.47093023255814e-05
11,35,264.40112,5.58139534883721e-06,-8.19767441860465e-06,1.37790697674419e-05
11,35,265.46392,7.26744186046512e-06,-8.72093023255814e-06,1.59883720930233e-05
11,35,270.43832,5.52325581395349e-06,-1e-05,1.55232558139535e-05
11,35,271.314,6.16279069767442e-06,-9.18604651162791e-06,1.53488372093023e-05
11,35,276.1988,4.24418604651163e-06,-9.01162790697674e-06,1.32558139534884e-05
11,35,280.03512,1.51162790697674e-06,-8.37209302325581e-06,9.88372093023256e-06
11,35,280.05432,4.12790697674419e-06,-8.37209302325581e-06,1.25e-05
11,35,283.43696,6.68604651162791e-06,-8.8953488372093e-06,1.55813953488372e-05
11,35,283.68104,2.73255813953488e-06,-8.77906976744186e-06,1.15116279069767e-05
11,35,283.81904,5.87209302325581e-06,-8.8953488372093e-06,1.47674418604651e-05
11,35,287.96896,5.93023255813954e-06,-1.06976744186047e-05,1.66279069767442e-05
11,35,292.17104,5.11627906976744e-06,-7.96511627906977e-06,1.30813953488372e-05
11,35,292.46544,4.65116279069768e-06,-8.19767441860465e-06,1.28488372093023e-05
11,35,292.57384,9.41860465116279e-06,-6.62790697674419e-06,1.6046511627907e-05
11,35,294.03088,1.09883720930233e-05,-7.38372093023256e-06,1.83720930232558e-05
11,35,296.41336,4.01162790697674e-06,-8.6046511627907e-06,1.26162790697674e-05
11,35,297.5972,3.83720930232558e-06,-8.66279069767442e-06,1.25e-05
11,35,299.50248,3.66279069767442e-06,-8.02325581395349e-06,1.16860465116279e-05
12,35,29.58888,3.6046511627907e-06,-8.37209302325581e-06,1.19767441860465e-05
12,35,249.47872,2.90697674418605e-06,-9.47674418604651e-06,1.23837209302326e-05
21,35,0.09432,5.11627906976744e-06,-1.33720930232558e-05,1.84883720930233e-05
21,35,0.7988,4.01162790697674e-06,-1.08139534883721e-05,1.48255813953488e-05
21,35,2.20648,7.26744186046512e-06,-1.44186046511628e-05,2.16860465116279e-05
21,35,2.86672,4.41860465116279e-06,-1.1453488372093e-05,1.58720930232558e-05
21,35,3.34224,7.5e-06,-1.23837209302326e-05,1.98837209302326e-05
21,35,4.00336,5.69767441860465e-06,-1.22093023255814e-05,1.7906976744186e-05
21,35,4.69408,3.72093023255814e-06,-1.06976744186047e-05,1.44186046511628e-05
21,35,5.60296,4.82558139534884e-06,-1.09883720930233e-05,1.58139534883721e-05
21,35,6.64664,4.94186046511628e-06,-1.07558139534884e-05,1.56976744186047e-05
21,35,7.366,5.40697674418605e-06,-1.16860465116279e-05,1.7093023255814e-05
21,35,8.07352,5.34883720930233e-06,-1.21511627906977e-05,1.75e-05
21,35,8.55776,6.22093023255814e-06,-1.13372093023256e-05,1.75581395348837e-05
21,35,9.376,3.8953488372093e-06,-1.04651162790698e-05,1.43604651162791e-05
21,35,10.12312,5.69767441860465e-06,-1.24418604651163e-05,1.81395348837209e-05
21,35,10.90776,5.34883720930233e-06,-1.13953488372093e-05,1.67441860465116e-05
21,35,11.70712,5e-06,-1.06976744186047e-05,1.56976744186047e-05
21,35,12.31808,5.69767441860465e-06,-1.05813953488372e-05,1.62790697674419e-05
21,35,13.002,6.45348837209302e-06,-8.95348837209302e-06,1.5406976744186e-05
21,35,13.93464,6.04651162790698e-06,-9.36046511627907e-06,1.5406976744186e-05
21,35,14.87536,5.98837209302326e-06,-1.26744186046512e-05,1.86627906976744e-05
21,35,15.43216,3.54651162790698e-06,-1.1453488372093e-05,1.5e-05
21,35,16.09832,5.69767441860465e-06,-1.30813953488372e-05,1.87790697674419e-05
21,35,16.52216,5.11627906976744e-06,-1.38372093023256e-05,1.8953488372093e-05
21,35,17.07912,4.18604651162791e-06,-1.23255813953488e-05,1.65116279069767e-05
21,35,18.07016,4.82558139534884e-06,-1.31395348837209e-05,1.79651162790698e-05
21,35,19.08584,6.1046511627907e-06,-1.23255813953488e-05,1.84302325581395e-05
21,35,20.22488,5.23255813953488e-06,-1.27325581395349e-05,1.79651162790698e-05
21,35,21.69656,6.33720930232558e-06,-1.34883720930233e-05,1.98255813953488e-05
21,35,22.82968,6.80232558139535e-06,-1.09302325581395e-05,1.77325581395349e-05
21,35,23.46024,6.1046511627907e-06,-1.09302325581395e-05,1.70348837209302e-05
21,35,24.21576,5.46511627906977e-06,-1.09883720930233e-05,1.6453488372093e-05
21,35,24.76496,4.94186046511628e-06,-1.26744186046512e-05,1.76162790697674e-05
21,35,25.4012,5.05813953488372e-06,-9.7093023255814e-06,1.47674418604651e-05
21,35,26.22816,5.81395348837209e-06,-1.27906976744186e-05,1.86046511627907e-05
21,35,26.77736,6.3953488372093e-06,-1.37790697674419e-05,2.01744186046512e-05
21,35,27.75536,5.81395348837209e-06,-1.16279069767442e-05,1.74418604651163e-05
21,35,29.47088,6.3953488372093e-06,-1.34883720930233e-05,1.98837209302326e-05
21,35,30.20984,7.32558139534884e-06,-1.11046511627907e-05,1.84302325581395e-05
21,35,32.25872,4.76744186046512e-06,-1.16279069767442e-05,1.63953488372093e-05
21,35,33.8,4.88372093023256e-06,-1.18023255813954e-05,1.66860465116279e-05
21,35,34.9396,3.6046511627907e-06,-1.1453488372093e-05,1.50581395348837e-05
21,35,35.72808,6.3953488372093e-06,-1.27906976744186e-05,1.91860465116279e-05
21,35,36.53536,6.56976744186047e-06,-1.18604651162791e-05,1.84302325581395e-05
21,35,37.81808,6.33720930232558e-06,-1.22093023255814e-05,1.8546511627907e-05
21,35,39.70192,4.41860465116279e-06,-1.41860465116279e-05,1.86046511627907e-05
21,35,40.8076,4.7093023255814e-06,-1.09883720930233e-05,1.56976744186047e-05
21,35,42.47864,5e-06,-1.27325581395349e-05,1.77325581395349e-05
21,35,43.74648,6.33720930232558e-06,-1.40116279069767e-05,2.03488372093023e-05
21,35,44.49624,4.47674418604651e-06,-1.41860465116279e-05,1.86627906976744e-05
21,35,46.05824,6.22093023255814e-06,-1e-05,1.62209302325581e-05
21,35,48.97304,6.22093023255814e-06,-1.13953488372093e-05,1.76162790697674e-05
21,35,49.75392,5.81395348837209e-06,-1.16279069767442e-05,1.74418604651163e-05
21,35,50.33344,5.75581395348837e-06,-1.06976744186047e-05,1.6453488372093e-05
21,35,51.52376,5.63953488372093e-06,-1.31395348837209e-05,1.87790697674419e-05
21,35,52.36656,4.18604651162791e-06,-1.37790697674419e-05,1.79651162790698e-05
21,35,53.26464,5.29069767441861e-06,-1.31395348837209e-05,1.84302325581395e-05
21,35,54.09496,6.04651162790698e-06,-9.24418604651163e-06,1.52906976744186e-05
21,35,54.94504,4.94186046511628e-06,-1.2906976744186e-05,1.78488372093023e-05
21,35,56.13584,6.51162790697674e-06,-1.4593023255814e-05,2.11046511627907e-05
21,35,57.11888,6.04651162790698e-06,-1.16279069767442e-05,1.76744186046512e-05
21,35,58.15536,6.45348837209302e-06,-1.25e-05,1.8953488372093e-05
21,35,59.00776,6.91860465116279e-06,-1.1453488372093e-05,1.83720930232558e-05
21,35,59.86368,5.40697674418605e-06,-1.08720930232558e-05,1.62790697674419e-05
21,35,60.3788,7.90697674418605e-06,-1.25e-05,2.0406976744186e-05
21,35,60.87328,6.45348837209302e-06,-1.23837209302326e-05,1.88372093023256e-05
21,35,62.09592,5.17441860465116e-06,-9.65116279069767e-06,1.48255813953488e-05
21,35,63.44464,6.45348837209302e-06,-1.23255813953488e-05,1.87790697674419e-05
21,35,64.38488,5.93023255813954e-06,-1.34883720930233e-05,1.94186046511628e-05
21,35,65.06744,5.69767441860465e-06,-1.41279069767442e-05,1.98255813953488e-05
21,35,65.54544,6.74418604651163e-06,-1.37209302325581e-05,2.04651162790698e-05
21,35,66.19976,4.7093023255814e-06,-1.27325581395349e-05,1.74418604651163e-05
21,35,67.43832,4.82558139534884e-06,-1.0406976744186e-05,1.52325581395349e-05
21,35,68.0712,5.11627906976744e-06,-1.36046511627907e-05,1.87209302325581e-05
21,35,69.65376,3.54651162790698e-06,-1.18023255813954e-05,1.53488372093023e-05
21,35,70.37584,6.86046511627907e-06,-1.31976744186047e-05,2.00581395348837e-05
21,35,70.99488,6.56976744186047e-06,-1.20348837209302e-05,1.86046511627907e-05
21,35,71.75888,5.05813953488372e-06,-1.34302325581395e-05,1.84883720930233e-05
21,35,72.46152,5.29069767441861e-06,-1.28488372093023e-05,1.81395348837209e-05
21,35,72.87672,4.88372093023256e-06,-1.25581395348837e-05,1.74418604651163e-05
21,35,74.53464,3.8953488372093e-06,-1.23837209302326e-05,1.62790697674419e-05
21,35,75.59472,4.7093023255814e-06,-1.09302325581395e-05,1.56395348837209e-05
21,35,76.04088,4.82558139534884e-06,-1.17441860465116e-05,1.65697674418605e-05
21,35,76.37968,5.69767441860465e-06,-1.06395348837209e-05,1.63372093023256e-05
21,35,76.84856,5.93023255813954e-06,-8.13953488372093e-06,1.40697674418605e-05
21,35,77.32296,3.6046511627907e-06,-1.23255813953488e-05,1.59302325581395e-05
21,35,77.9052,5.23255813953488e-06,-1.07558139534884e-05,1.59883720930233e-05
21,35,78.91064,3.72093023255814e-06,-1.21511627906977e-05,1.58720930232558e-05
21,35,79.9704,5.98837209302326e-06,-1.23837209302326e-05,1.83720930232558e-05
21,35,80.70064,4.59302325581395e-06,-1.32558139534884e-05,1.78488372093023e-05
21,35,81.59616,5.87209302325581e-06,-1.16279069767442e-05,1.75e-05
21,35,81.94136,5e-06,-1.31976744186047e-05,1.81976744186047e-05
21,35,83.2284,6.16279069767442e-06,-1.02906976744186e-05,1.6453488372093e-05
21,35,83.75648,6.22093023255814e-06,-1.41860465116279e-05,2.0406976744186e-05
21,35,84.19008,2.90697674418605e-06,-1.09883720930233e-05,1.38953488372093e-05
21,35,84.73552,5.75581395348837e-06,-1.27325581395349e-05,1.84883720930233e-05
21,35,85.50616,4.88372093023256e-06,-1.18023255813954e-05,1.66860465116279e-05
21,35,86.24464,6.1046511627907e-06,-1.38953488372093e-05,2e-05
21,35,86.9568,3.72093023255814e-06,-1.44767441860465e-05,1.81976744186047e-05
21,35,87.97176,6.51162790697674e-06,-1.33139534883721e-05,1.98255813953488e-05
21,35,88.41032,5.52325581395349e-06,-1.23255813953488e-05,1.78488372093023e-05
21,35,89.66984,6.56976744186047e-06,-1.06395348837209e-05,1.72093023255814e-05
21,35,90.24024,6.45348837209302e-06,-1.01744186046512e-05,1.66279069767442e-05
21,35,90.966,5.29069767441861e-06,-1.19186046511628e-05,1.72093023255814e-05
21,35,91.74192,4.88372093023256e-06,-1.29651162790698e-05,1.78488372093023e-05
21,35,93.93104,4.30232558139535e-06,-1.30232558139535e-05,1.73255813953488e-05
21,35,94.3252,5.69767441860465e-06,-1.1046511627907e-05,1.67441860465116e-05
21,35,95.0308,5.87209302325581e-06,-1.55813953488372e-05,2.1453488372093e-05
21,35,96.9796,3.48837209302326e-06,-1.26744186046512e-05,1.61627906976744e-05
21,35,97.38192,4.12790697674419e-06,-1.45348837209302e-05,1.86627906976744e-05
21,35,97.80104,5.58139534883721e-06,-1.12209302325581e-05,1.68023255813954e-05
21,35,99.03032,4.82558139534884e-06,-1.09302325581395e-05,1.57558139534884e-05
21,35,99.80864,5.69767441860465e-06,-1.38372093023256e-05,1.95348837209302e-05
21,35,100.23416,6.80232558139535e-06,-1.05232558139535e-05,1.73255813953488e-05
21,35,101.01592,6.27906976744186e-06,-1.08139534883721e-05,1.7093023255814e-05
21,35,101.85256,5.34883720930233e-06,-1.31395348837209e-05,1.84883720930233e-05
21,35,102.71152,4.59302325581395e-06,-1.16279069767442e-05,1.62209302325581e-05
21,35,103.6516,5.81395348837209e-06,-1.31395348837209e-05,1.8953488372093e-05
21,35,104.7024,6.16279069767442e-06,-1.47674418604651e-05,2.09302325581395e-05
21,35,105.1408,6.22093023255814e-06,-1.02325581395349e-05,1.6453488372093e-05
21,35,105.69048,5.40697674418605e-06,-1.30813953488372e-05,1.84883720930233e-05
21,35,106.15944,6.62790697674419e-06,-1.28488372093023e-05,1.94767441860465e-05
21,35,107.59312,3.08139534883721e-06,-1.27906976744186e-05,1.58720930232558e-05
21,35,108.13888,4.47674418604651e-06,-1.12209302325581e-05,1.56976744186047e-05
21,35,108.7968,6.16279069767442e-06,-1.41279069767442e-05,2.02906976744186e-05
21,35,109.30072,9.53488372093023e-06,-3.83720930232558e-06,1.33720930232558e-05
21,35,109.50976,5.29069767441861e-06,-1.44767441860465e-05,1.97674418604651e-05
21,35,109.97744,6.1046511627907e-06,-1.44186046511628e-05,2.05232558139535e-05
21,35,111.0816,9.47674418604651e-06,-1.41279069767442e-05,2.36046511627907e-05
21,35,112.69608,6.56976744186047e-06,-1.13953488372093e-05,1.79651162790698e-05
21,35,113.26024,4.24418604651163e-06,-1.12790697674419e-05,1.55232558139535e-05
21,35,113.95616,4.59302325581395e-06,-1.16279069767442e-05,1.62209302325581e-05
21,35,115.12744,6.16279069767442e-06,-1.3546511627907e-05,1.97093023255814e-05
21,35,118.02256,6.80232558139535e-06,-1.11046511627907e-05,1.7906976744186e-05
21,35,119.17936,4.30232558139535e-06,-1.4593023255814e-05,1.88953488372093e-05
21,35,120.15224,4.53488372093023e-06,-1.04651162790698e-05,1.5e-05
21,35,121.27504,6.97674418604651e-06,-1.05232558139535e-05,1.75e-05
21,35,122.13872,6.68604651162791e-06,-9.59302325581395e-06,1.62790697674419e-05
21,35,122.62592,5.69767441860465e-06,-8.8953488372093e-06,1.4593023255814e-05
21,35,123.15816,6.86046511627907e-06,-1.31395348837209e-05,2e-05
21,35,124.01144,5.98837209302326e-06,-1.07558139534884e-05,1.67441860465116e-05
21,35,124.93672,4.18604651162791e-06,-9.36046511627907e-06,1.3546511627907e-05
21,35,125.31688,4.18604651162791e-06,-1.08139534883721e-05,1.5e-05
21,35,126.19864,4.36046511627907e-06,-1.22674418604651e-05,1.66279069767442e-05
21,35,127.20752,6.74418604651163e-06,-1.04651162790698e-05,1.72093023255814e-05
21,35,127.51872,3.25581395348837e-06,-1.37209302325581e-05,1.69767441860465e-05
21,35,129.96368,8.02325581395349e-06,-1.22093023255814e-05,2.02325581395349e-05
21,35,132.30976,4.65116279069768e-06,-1.08720930232558e-05,1.55232558139535e-05
21,35,133.61912,5.11627906976744e-06,-9.88372093023256e-06,1.5e-05
21,35,135.03968,4.65116279069768e-06,-1.3953488372093e-05,1.86046511627907e-05
21,35,135.68112,6.91860465116279e-06,-1.07558139534884e-05,1.76744186046512e-05
21,35,136.46912,5.93023255813954e-06,-1.09302325581395e-05,1.68604651162791e-05
21,35,136.96736,5.93023255813954e-06,-1.40697674418605e-05,2e-05
21,35,137.60976,5e-06,-1.27906976744186e-05,1.77906976744186e-05
21,35,138.62632,3.43023255813954e-06,-1.33720930232558e-05,1.68023255813954e-05
21,35,140.68216,5.93023255813954e-06,-1.43604651162791e-05,2.02906976744186e-05
21,35,141.59344,5e-06,-1.36046511627907e-05,1.86046511627907e-05
21,35,142.47368,7.5e-06,-1.43604651162791e-05,2.18604651162791e-05
21,35,143.3852,5.87209302325581e-06,-1.36046511627907e-05,1.94767441860465e-05
21,35,144.6976,5.98837209302326e-06,-1.19767441860465e-05,1.79651162790698e-05
21,35,145.85816,6.62790697674419e-06,-1.31395348837209e-05,1.97674418604651e-05
21,35,146.5052,5.23255813953488e-06,-1.05813953488372e-05,1.58139534883721e-05
21,35,147.49216,8.95348837209302e-06,-1.07558139534884e-05,1.97093023255814e-05
21,35,148.55904,5.40697674418605e-06,-1.1046511627907e-05,1.6453488372093e-05
21,35,149.36608,3.54651162790698e-06,-1.26744186046512e-05,1.62209302325581e-05
21,35,150.11504,4.01162790697674e-06,-1.08720930232558e-05,1.48837209302326e-05
21,35,150.90832,7.84883720930233e-06,-9.36046511627907e-06,1.72093023255814e-05
21,35,151.56048,5.34883720930233e-06,-1.43604651162791e-05,1.97093023255814e-05
21,35,152.10808,5.58139534883721e-06,-1.40116279069767e-05,1.9593023255814e-05
21,35,153.09768,5.98837209302326e-06,-1.31395348837209e-05,1.91279069767442e-05
21,35,154.49112,5.63953488372093e-06,-1.31395348837209e-05,1.87790697674419e-05
21,35,155.04168,5.40697674418605e-06,-1.3953488372093e-05,1.93604651162791e-05
21,35,155.5604,5.40697674418605e-06,-1.33720930232558e-05,1.87790697674419e-05
21,35,155.89224,3.8953488372093e-06,-1.06976744186047e-05,1.4593023255814e-05
21,35,156.32056,5.58139534883721e-06,-9.88372093023256e-06,1.54651162790698e-05
21,35,156.86816,5.29069767441861e-06,-1.08720930232558e-05,1.61627906976744e-05
21,35,157.85512,7.67441860465116e-06,-1.16860465116279e-05,1.93604651162791e-05
21,35,158.59376,4.41860465116279e-06,-1.37790697674419e-05,1.81976744186047e-05
21,35,159.92592,5.11627906976744e-06,-1.27325581395349e-05,1.78488372093023e-05
21,35,160.83944,6.33720930232558e-06,-1.22674418604651e-05,1.86046511627907e-05
21,35,162.196,5.46511627906977e-06,-1.36627906976744e-05,1.91279069767442e-05
21,35,163.12208,7.03488372093023e-06,-1.4593023255814e-05,2.16279069767442e-05
21,35,164.7416,6.74418604651163e-06,-1.37209302325581e-05,2.04651162790698e-05
21,35,167.42384,6.56976744186047e-06,-1.15116279069767e-05,1.80813953488372e-05
21,35,168.27464,5.46511627906977e-06,-1.27906976744186e-05,1.82558139534884e-05
21,35,169.78472,5.46511627906977e-06,-1.30813953488372e-05,1.8546511627907e-05
21,35,170.988,4.41860465116279e-06,-1.38372093023256e-05,1.82558139534884e-05
21,35,172.01264,5.05813953488372e-06,-1.34302325581395e-05,1.84883720930233e-05
21,35,173.55328,5.81395348837209e-06,-1.42441860465116e-05,2.00581395348837e-05
21,35,174.16384,1.01744186046512e-05,-1.02325581395349e-05,2.0406976744186e-05
21,35,174.90464,4.76744186046512e-06,-1.15116279069767e-05,1.62790697674419e-05
21,35,175.95144,5.75581395348837e-06,-1.27325581395349e-05,1.84883720930233e-05
21,35,176.90848,5.63953488372093e-06,-1.15116279069767e-05,1.71511627906977e-05
21,35,177.7664,7.38372093023256e-06,-1.50581395348837e-05,2.24418604651163e-05
21,35,178.34008,4.82558139534884e-06,-1.38372093023256e-05,1.86627906976744e-05
21,35,179.39912,4.53488372093023e-06,-1.19767441860465e-05,1.65116279069767e-05
21,35,180.07472,6.62790697674419e-06,-1.24418604651163e-05,1.90697674418605e-05
21,35,180.8988,4.01162790697674e-06,-1.25581395348837e-05,1.65697674418605e-05
21,35,182.42584,5.23255813953488e-06,-1.31395348837209e-05,1.83720930232558e-05
21,35,182.97472,4.12790697674419e-06,-1.08720930232558e-05,1.5e-05
21,35,183.62672,5.17441860465116e-06,-1.1046511627907e-05,1.62209302325581e-05
21,35,183.94392,5.58139534883721e-06,-9.88372093023256e-06,1.54651162790698e-05
21,35,184.44416,7.03488372093023e-06,-1.3953488372093e-05,2.09883720930233e-05
21,35,185.41008,5.81395348837209e-06,-1.19186046511628e-05,1.77325581395349e-05
21,35,185.954,4.7093023255814e-06,-1.23837209302326e-05,1.7093023255814e-05
21,35,186.47264,5.40697674418605e-06,-1.21511627906977e-05,1.75581395348837e-05
21,35,187.37096,6.16279069767442e-06,-1.16279069767442e-05,1.77906976744186e-05
21,35,188.00944,5.34883720930233e-06,-1.28488372093023e-05,1.81976744186047e-05
21,35,188.77328,6.45348837209302e-06,-1.07558139534884e-05,1.72093023255814e-05
21,35,190.00152,6.16279069767442e-06,-1.20348837209302e-05,1.81976744186047e-05
21,35,191.42744,5.23255813953488e-06,-1.38372093023256e-05,1.90697674418605e-05
21,35,192.21208,6.86046511627907e-06,-1.23837209302326e-05,1.92441860465116e-05
21,35,193.81408,4.12790697674419e-06,-1.27325581395349e-05,1.68604651162791e-05
21,35,194.35488,4.65116279069768e-06,-8.43023255813954e-06,1.30813953488372e-05
21,35,195.14808,5.40697674418605e-06,-1.43023255813954e-05,1.97093023255814e-05
21,35,195.77296,6.1046511627907e-06,-1.21511627906977e-05,1.82558139534884e-05
